index,model_name,temperature,start_time,end_time,response,prompt_task,task_number,prompt_name,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat,intelligence
303e4e6404c56b879a93b6db7011c757.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:51:41,2024-17-06_10:51:44,"""chair, banana, love, hammer, sunset, computer, peace, book, mountain, umbrella""",baseline,1,baseline_prompt_1,chair,banana,love,hammer,sunset,computer,peace,book,mountain,umbrella,78.68648,LLMs
504b1553d5843b372582a3bd71b78278.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:26:12,2024-20-06_17:26:14,"flower, car, happiness, book, mountain, chocolate, chair, love, guitar, ocean",baseline,1,baseline_prompt_1,flower,car,happiness,book,mountain,chocolate,chair,love,guitar,ocean,76.66453,LLMs
218ea5c4db9239c47688b61dfe93a6b3.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:22:49,2024-20-06_17:22:51,"dog, chair, love, ocean, banana, computer, happiness, book, sky, rock",baseline,1,baseline_prompt_1,dog,chair,love,ocean,banana,computer,happiness,book,sky,rock,75.37612,LLMs
4fe573c4b0ae830b59369cbfa148ed3b.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:47:15,2024-17-06_10:47:17,"apple, table, happiness, guitar, mountain, book, love, bicycle, chair, sunlight",baseline,1,baseline_prompt_1,apple,table,happiness,guitar,mountain,book,love,bicycle,chair,sunlight,75.42498,LLMs
7ed36c2fa1a20f52aacca89bdfd7a521.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:39:36,2024-18-06_20:39:39,"tree, cloud, book, chair, music, hammer, apple, happiness, mountain, ocean",baseline,1,baseline_prompt_1,tree,cloud,book,chair,music,hammer,apple,happiness,mountain,ocean,79.634056,LLMs
e60930e167069eb81a4f45cc5e774968.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:51:51,2024-17-06_10:51:55,"dog, book, happiness, tree, house, music, coffee, ocean, chair, mountain",baseline,1,baseline_prompt_1,dog,book,happiness,tree,house,music,coffee,ocean,chair,mountain,72.11061,LLMs
a5fd4017b1d56e09ac7c002b91b7384e.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:24:53,2024-19-06_07:24:55,"apple, chair, happiness, bicycle, ocean, book, laughter, hammer, cloud, freedom",baseline,1,baseline_prompt_1,apple,chair,happiness,bicycle,ocean,book,laughter,hammer,cloud,freedom,78.307274,LLMs
e203ff185b90630aff0eae305edf4078.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:51:01,2024-17-06_10:51:03,"dog, chair, happiness, mountain, guitar, apple, courage, book, ocean, sunglasses",baseline,1,baseline_prompt_1,dog,chair,happiness,mountain,guitar,apple,courage,book,ocean,sunglasses,78.27181,LLMs
e42c659547bd28aeb9476d88b13517fe.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:37:55,2024-18-06_20:37:58,"""sunflower, chair, happiness, mountain, pineapple, freedom, book, bicycle, stars, umbrella""",baseline,1,baseline_prompt_1,sunflower,chair,happiness,mountain,pineapple,freedom,book,bicycle,stars,umbrella,80.12311,LLMs
9efe2ce451872bf71c0f67ddd73bad66.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:25:42,2024-19-06_07:25:44,"apple, chair, love, book, sun, elephant, happiness, tree, car, ocean",baseline,1,baseline_prompt_1,apple,chair,love,book,sun,elephant,happiness,tree,car,ocean,74.92792,LLMs
20fdddb3f88ced7c6ee2681dd55d103a.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:50:37,2024-17-06_10:50:40,"dog, table, happiness, car, mountain, book, ocean, chair, love, tree",baseline,1,baseline_prompt_1,dog,table,happiness,car,mountain,book,ocean,chair,love,tree,75.55194,LLMs
16f7b30a22b37d9b60b6dc26c885974c.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:53:07,2024-17-06_10:53:09,"flower, hammer, happiness, mountain, chair, dog, book, basketball, sun, water.",baseline,1,baseline_prompt_1,flower,hammer,happiness,mountain,chair,dog,book,basketball,sun,water,78.59459,LLMs
61db0f39bb0e29e4894b25931c452bc0.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:24:28,2024-19-06_07:24:31,"car, book, tree, happiness, computer, umbrella, coffee, chair, guitar, mountain",baseline,1,baseline_prompt_1,car,book,tree,happiness,computer,umbrella,coffee,chair,guitar,mountain,77.006615,LLMs
9345cbcbc821a86584e72f5c0f2e2e22.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:36:34,2024-18-06_20:36:37,"dog, book, tree, love, computer, sky, music, cake, courage, ocean",baseline,1,baseline_prompt_1,dog,book,tree,love,computer,sky,music,cake,courage,ocean,72.51694,LLMs
4bb8110868316e1c3e8fa25fe2d6a67d.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:42:41,2024-18-06_20:42:43,"dog, table, happiness, mountain, laptop, umbrella, freedom, banana, chair, love",baseline,1,baseline_prompt_1,dog,table,happiness,mountain,laptop,umbrella,freedom,banana,chair,love,76.77865,LLMs
300f7f1471af84a1b5b84cd779728d06.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:40:43,2024-18-06_20:40:46,"apple, chair, love, elephant, sky, book, happiness, ocean, music, key",baseline,1,baseline_prompt_1,apple,chair,love,elephant,sky,book,happiness,ocean,music,key,74.81528,LLMs
280eb91609359f9c8cacfb61684a971f.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:40:39,2024-18-06_20:40:41,"flower, chair, happiness, book, elephant, lake, cookie, airplane, mountain, umbrella",baseline,1,baseline_prompt_1,flower,chair,happiness,book,elephant,lake,cookie,airplane,mountain,umbrella,78.06631,LLMs
89a5e4f8c6d64d1cee7025c623944bd7.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:21:47,2024-20-06_17:21:50,"""apple, chair, love, mountain, book, hammer, happiness, bicycle, galaxy, coffee""",baseline,1,baseline_prompt_1,apple,chair,love,mountain,book,hammer,happiness,bicycle,galaxy,coffee,77.6921,LLMs
793e87e623edf485c7e1b23e5caa58a1.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:23:06,2024-20-06_17:23:09,"""chair, banana, happiness, computer, ocean, umbrella, freedom, mountain, book, candle""",baseline,1,baseline_prompt_1,chair,banana,happiness,computer,ocean,umbrella,freedom,mountain,book,candle,76.065956,LLMs
7f93d43761cf71676e36f671e8ea97a0.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:38:26,2024-18-06_20:38:28,"bird, chair, love, mountain, computer, banana, happiness, book, car, ocean",baseline,1,baseline_prompt_1,bird,chair,love,mountain,computer,banana,happiness,book,car,ocean,75.613144,LLMs
42128abdf14c7649357ab790195f8941.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:43:13,2024-18-06_20:43:16,"apple, chair, happiness, cloud, guitar, river, book, mountain, candle, diamond",baseline,1,baseline_prompt_1,apple,chair,happiness,cloud,guitar,river,book,mountain,candle,diamond,80.968925,LLMs
c5fa3e301a39fa9676a3d81771eaa8ed.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:40:29,2024-18-06_20:40:31,"tree, book, happiness, chair, ocean, car, sunglasses, music, cloud, mountain",baseline,1,baseline_prompt_1,tree,book,happiness,chair,ocean,car,sunglasses,music,cloud,mountain,79.21376,LLMs
35343cb00e2ae103438392e6e507f7de.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:47:00,2024-17-06_10:47:03,"flower, book, chair, love, mountain, car, tree, happiness, apple, sky",baseline,1,baseline_prompt_1,flower,book,chair,love,mountain,car,tree,happiness,apple,sky,72.85103,LLMs
6841295f5f91e5b913d9552588aa1b6a.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:46:56,2024-17-06_10:46:58,"dog, book, tree, happiness, table, car, music, ocean, computer, flower",baseline,1,baseline_prompt_1,dog,book,tree,happiness,table,car,music,ocean,computer,flower,75.54306,LLMs
e21471af2a37d6a6318922604d1ffe1e.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:51:03,2024-17-06_10:51:05,"chair, dog, happiness, computer, ocean, banana, love, book, sky, music",baseline,1,baseline_prompt_1,chair,dog,happiness,computer,ocean,banana,love,book,sky,music,75.37612,LLMs
30f6c196e986722ad0cff8a7ccd4e6d5.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:43:23,2024-17-06_10:43:25,"""apple, chair, love, hammer, galaxy, laughter, book, mountain, honesty, umbrella""",baseline,1,baseline_prompt_1,apple,chair,love,hammer,galaxy,laughter,book,mountain,honesty,umbrella,79.98926,LLMs
adba3dea5b8b5aa45825f0bc1f2bb6f8.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:23:43,2024-20-06_17:23:46,"dog, chair, happiness, book, mountain, apple, freedom, car, sun, hammer",baseline,1,baseline_prompt_1,dog,chair,happiness,book,mountain,apple,freedom,car,sun,hammer,76.40149,LLMs
e8526925716c847e5998b549e5c88e5b.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:25:27,2024-20-06_17:25:30,"dog, chair, love, apple, freedom, book, happiness, cloud, water, music",baseline,1,baseline_prompt_1,dog,chair,love,apple,freedom,book,happiness,cloud,water,music,72.72115,LLMs
1b976463f250afabcf82b507127e680b.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:23:21,2024-20-06_17:23:24,"dog, car, book, happiness, tree, chair, hammer, music, mountain, cloud",baseline,1,baseline_prompt_1,dog,car,book,happiness,tree,chair,hammer,music,mountain,cloud,77.38932,LLMs
2e0445dfa0528198ffc5085d19e422c4.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:23:39,2024-19-06_07:23:41,"""banana, chair, happiness, mountain, book, cloud, bicycle, love, hat, ocean""",baseline,1,baseline_prompt_1,banana,chair,happiness,mountain,book,cloud,bicycle,love,hat,ocean,78.49126,LLMs
f2353be51af4e79810cbab25fa6c3d45.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:54:11,2024-17-06_10:54:13,"apple, chair, love, dog, sky, book, happiness, hammer, ocean, guitar",baseline,1,baseline_prompt_1,apple,chair,love,dog,sky,book,happiness,hammer,ocean,guitar,73.956924,LLMs
866db9a0a68a0b20555d440884f45060.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:25:07,2024-19-06_07:25:10,"chair, banana, happiness, mountain, car, computer, music, book, sun, elephant",baseline,1,baseline_prompt_1,chair,banana,happiness,mountain,car,computer,music,book,sun,elephant,78.32576,LLMs
6d1d0e9731ef1e45a48a8fe9aa7f7404.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:52:21,2024-17-06_10:52:23,"apple, chair, happiness, mountain, book, freedom, elephant, laughter, sunlight, ocean",baseline,1,baseline_prompt_1,apple,chair,happiness,mountain,book,freedom,elephant,laughter,sunlight,ocean,76.8687,LLMs
19a01f33c00e7c02684f02d84ea956a6.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:37:40,2024-18-06_20:37:42,"flower, guitar, happiness, mountain, book, pineapple, umbrella, chair, cloud, bicycle",baseline,1,baseline_prompt_1,flower,guitar,happiness,mountain,book,pineapple,umbrella,chair,cloud,bicycle,79.63476,LLMs
11c46e623b91379f74249639f0746fec.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:38:28,2024-18-06_20:38:31,"book, tree, happiness, chair, ocean, computer, love, window, mountain, music",baseline,1,baseline_prompt_1,book,tree,happiness,chair,ocean,computer,love,window,mountain,music,74.91572,LLMs
f8b59000a6fd28c78739275629872e48.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:26:14,2024-19-06_07:26:16,"dog, book, happiness, mountain, coffee, hammer, galaxy, bicycle, laughter, ocean",baseline,1,baseline_prompt_1,dog,book,happiness,mountain,coffee,hammer,galaxy,bicycle,laughter,ocean,80.640045,LLMs
ddf087b1977b315b3ea83bb0891e6701.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:22:44,2024-20-06_17:22:47,"""dog, chair, happiness, ocean, book, tree, car, freedom, chocolate, courage""",baseline,1,baseline_prompt_1,dog,chair,happiness,ocean,book,tree,car,freedom,chocolate,courage,75.87344,LLMs
143e708dacfb2e5d92ecaf102705945b.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:46:09,2024-17-06_10:46:11,"""apple, chair, love, elephant, music, airplane, book, happiness, spoon, mountain""",baseline,1,baseline_prompt_1,apple,chair,love,elephant,music,airplane,book,happiness,spoon,mountain,76.50629,LLMs
c7fc5453df4cf8aa2e6669128b12bd0a.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:23:26,2024-20-06_17:23:28,"book, chair, happiness, mountain, banana, laptop, love, tree, car, sky",baseline,1,baseline_prompt_1,book,chair,happiness,mountain,banana,laptop,love,tree,car,sky,77.71222,LLMs
2c75acdb7f8c4b9dd39ee024d5dd8af9.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:43:20,2024-17-06_10:43:23,"car, mountain, book, tree, chair, happiness, cookie, hammer, ocean, music",baseline,1,baseline_prompt_1,car,mountain,book,tree,chair,happiness,cookie,hammer,ocean,music,77.58425,LLMs
7c8ea60d9000ae73af31ccc6a6c30fd4.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:43:41,2024-18-06_20:43:43,"dog, book, happiness, tree, airplane, coffee, mountain, umbrella, piano, sunlight",baseline,1,baseline_prompt_1,dog,book,happiness,tree,airplane,coffee,mountain,umbrella,piano,sunlight,74.44288,LLMs
5c429672b2aff7d984e702a321e1fe40.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:26:24,2024-20-06_17:26:27,"""chair, umbrella, happiness, mountain, book, spaceship, pineapple, love, clock, ocean""",baseline,1,baseline_prompt_1,chair,umbrella,happiness,mountain,book,spaceship,pineapple,love,clock,ocean,82.67897,LLMs
bd81771546500f1a62146a3084304ba3.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:38:11,2024-18-06_20:38:13,"""apple, chair, freedom, mountain, love, book, lightning, butterfly, courage, sunset""",baseline,1,baseline_prompt_1,apple,chair,freedom,mountain,love,book,lightning,butterfly,courage,sunset,77.276405,LLMs
d457a46effe42f1f69fbbe467cd77f0a.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:45:43,2024-17-06_10:45:45,"tree, table, happiness, car, flower, book, mountain, clock, music, chair",baseline,1,baseline_prompt_1,tree,table,happiness,car,flower,book,mountain,clock,music,chair,73.70735,LLMs
21aefbdcb64af163f2c083f81c6cbebe.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:46:46,2024-17-06_10:46:48,"dog, book, happiness, tree, ocean, computer, freedom, chair, sky, music",baseline,1,baseline_prompt_1,dog,book,happiness,tree,ocean,computer,freedom,chair,sky,music,75.19343,LLMs
13f9391bf28692a41e461bb73a1005d7.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:47:31,2024-17-06_10:47:34,"apple, chair, love, book, mountain, cloud, hammer, laughter, diamond, music",baseline,1,baseline_prompt_1,apple,chair,love,book,mountain,cloud,hammer,laughter,diamond,music,78.99699,LLMs
be87a3bcc9b77ead660c1420fa099093.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:41:11,2024-18-06_20:41:13,"""book, chair, happiness, guitar, tree, cloud, hammer, banana, love, mountain""",baseline,1,baseline_prompt_1,book,chair,happiness,guitar,tree,cloud,hammer,banana,love,mountain,80.6251,LLMs
9ec83746a8992c73e31455cf13e67288.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:26:49,2024-20-06_17:26:51,"chair, elephant, love, guitar, apple, freedom, book, cloud, hammer, laughter",baseline,1,baseline_prompt_1,chair,elephant,love,guitar,apple,freedom,book,cloud,hammer,laughter,76.99295,LLMs
a40c7548fe14db0994bd66bc1629c411.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:38:03,2024-18-06_20:38:06,"""apple, table, freedom, tree, happiness, car, book, sun, love, mountain""",baseline,1,baseline_prompt_1,apple,table,freedom,tree,happiness,car,book,sun,love,mountain,75.80922,LLMs
3f561e37e59efdf4fdaba0b001751d4d.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:40:09,2024-18-06_20:40:11,"chair, happiness, tree, book, cloud, music, bottle, love, rock, computer",baseline,1,baseline_prompt_1,chair,happiness,tree,book,cloud,music,bottle,love,rock,computer,79.5337,LLMs
7f1bd7beced967bb80f7e44a6805da58.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:51:12,2024-17-06_10:51:15,"apple, chair, happiness, book, ocean, bicycle, music, cloud, flower, freedom",baseline,1,baseline_prompt_1,apple,chair,happiness,book,ocean,bicycle,music,cloud,flower,freedom,78.91598,LLMs
8e5105c6db7c27410c4a2cca7df00307.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:52:57,2024-17-06_10:52:59,"dog, chair, love, mountain, banana, book, happiness, computer, sky, flower",baseline,1,baseline_prompt_1,dog,chair,love,mountain,banana,book,happiness,computer,sky,flower,74.39187,LLMs
a2aee27f3baa9f0739f5afc209e7d35d.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:43:36,2024-18-06_20:43:38,"ocean, chair, freedom, elephant, laptop, happiness, mountain, book, umbrella, galaxy",baseline,1,baseline_prompt_1,ocean,chair,freedom,elephant,laptop,happiness,mountain,book,umbrella,galaxy,75.91618,LLMs
3c686e3d4ec24d24380c12a27c6a86d0.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:46:14,2024-17-06_10:46:16,"candle, tree, happiness, book, spoon, sky, bicycle, hammer, umbrella, music",baseline,1,baseline_prompt_1,candle,tree,happiness,book,spoon,sky,bicycle,hammer,umbrella,music,76.186485,LLMs
19b84fb1d792b0bda9341731bb3ae15f.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:43:08,2024-18-06_20:43:11,"""apple, chair, love, elephant, book, happiness, mountain, umbrella, laughter, diamond""",baseline,1,baseline_prompt_1,apple,chair,love,elephant,book,happiness,mountain,umbrella,laughter,diamond,75.28163,LLMs
3ead0105e0b6f49c5b512f325f47e945.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:37:07,2024-18-06_20:37:10,"apple, chair, love, mountain, book, bicycle, happiness, cloud, guitar, ocean",baseline,1,baseline_prompt_1,apple,chair,love,mountain,book,bicycle,happiness,cloud,guitar,ocean,75.449715,LLMs
ed7c51dc9331dcca5467f0410185b546.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:52:11,2024-17-06_10:52:14,"""apple, chair, love, umbrella, mountain, book, freedom, hammer, sunset, galaxy""",baseline,1,baseline_prompt_1,apple,chair,love,umbrella,mountain,book,freedom,hammer,sunset,galaxy,76.0517,LLMs
a5c869d54e586ad9a8de384aed2e6b65.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:42:04,2024-18-06_20:42:06,"car, book, mountain, happiness, chair, cookie, air, love, tree, rain",baseline,1,baseline_prompt_1,car,book,mountain,happiness,chair,cookie,air,love,tree,rain,79.14321,LLMs
95c7a575c1e82d475d9454d972f08081.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:27:19,2024-20-06_17:27:21,"""car, tree, happiness, book, chair, ocean, apple, freedom, love, computer""",baseline,1,baseline_prompt_1,car,tree,happiness,book,chair,ocean,apple,freedom,love,computer,77.446365,LLMs
9c5fd36270b943d1dcb18cf833df6997.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:23:24,2024-20-06_17:23:26,"""apple, chair, freedom, ocean, happiness, hammer, mountain, book, music, bicycle""",baseline,1,baseline_prompt_1,apple,chair,freedom,ocean,happiness,hammer,mountain,book,music,bicycle,77.13543,LLMs
3b7294b98a5662e20b5d3284b42a07c3.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:49:44,2024-17-06_10:49:46,"""book, apple, happiness, chair, mountain, hammer, computer, umbrella, love, moon""",baseline,1,baseline_prompt_1,book,apple,happiness,chair,mountain,hammer,computer,umbrella,love,moon,79.98312,LLMs
e0e2360d2f32ed9085331f32069fed39.pickle,GPT-3.5-Turbo,baseline,2024-20-06_17:22:07,2024-20-06_17:22:09,"dog, tree, happiness, book, car, ocean, chair, music, diamond, planet",baseline,1,baseline_prompt_1,dog,tree,happiness,book,car,ocean,chair,music,diamond,planet,75.87344,LLMs
dae31fad090eedc5036683a71e3c7245.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:44:53,2024-17-06_10:44:55,"""chair, apple, love, car, tree, freedom, book, happiness, computer, dog""",baseline,1,baseline_prompt_1,chair,apple,love,car,tree,freedom,book,happiness,computer,dog,75.68625,LLMs
e78c56bd4f02dc135404a550d2837977.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:53:26,2024-17-06_10:53:28,"apple, chair, love, book, sun, tree, happiness, car, mountain, music",baseline,1,baseline_prompt_1,apple,chair,love,book,sun,tree,happiness,car,mountain,music,72.93674,LLMs
29f90156baaf2a12b0abe650000f00cb.pickle,GPT-3.5-Turbo,baseline,2024-19-06_07:22:36,2024-19-06_07:22:38,"dog, book, happiness, tree, ocean, computer, umbrella, love, chair, mountain",baseline,1,baseline_prompt_1,dog,book,happiness,tree,ocean,computer,umbrella,love,chair,mountain,77.51763,LLMs
428d1c0a8b9d5930c9bc36e71bbd14c5.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:40:01,2024-18-06_20:40:04,"""apple, chair, love, elephant, book, freedom, mountain, music, ocean, happiness""",baseline,1,baseline_prompt_1,apple,chair,love,elephant,book,freedom,mountain,music,ocean,happiness,75.85247,LLMs
78b7782376df7d7e9162e92e7a51cf8a.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:45:40,2024-17-06_10:45:42,"bird, chair, love, cloud, book, tree, music, lamp, beach, happiness",baseline,1,baseline_prompt_1,bird,chair,love,cloud,book,tree,music,lamp,beach,happiness,74.86669,LLMs
a40618cd5fb7e78b7771f11fd7fc8e1f.pickle,GPT-3.5-Turbo,baseline,2024-17-06_10:48:29,2024-17-06_10:48:32,"flower, chair, happiness, computer, elephant, sky, book, ocean, love, mountain",baseline,1,baseline_prompt_1,flower,chair,happiness,computer,elephant,sky,book,ocean,love,mountain,77.07238,LLMs
7326a80c48ead1019a58f86aa320fbaf.pickle,GPT-3.5-Turbo,baseline,2024-18-06_20:36:28,2024-18-06_20:36:34,"apple, book, happiness, hammer, river, chair, galaxy, guitar, cloud, bicycle",baseline,1,baseline_prompt_1,apple,book,happiness,hammer,river,chair,galaxy,guitar,cloud,bicycle,83.34527,LLMs
