id,age,gender,country,multilingual,dat,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_2axAkBbmUVP6UgD,35,Female,Australia,FALSE,76.0642748503458,Giraffe ,Stone,Cloud,School,Tea towel,Tree,Hand,Bag,Fan,Twine
R_2uVdPjAFYjJ8yEh,55,Male,Australia,FALSE,73.3987990855461,people,beach,city,kangaroo,farm,work,truck,meeting,fishing,goat
R_OP8NsVfqodjiOYh,55,Female,Australia,FALSE,76.613105407783,Night,Day,Frog,Chair,Maths,Art,Orange,Creek,Nut ,Leg
R_XOoqqCkyVq7CzeN,35,Female,Australia,FALSE,76.2346412099543,Dog,House,Flute,Shoe,Baby,Radio,Step,Glasses,Placemat,Nail
R_TqpIH7uiqSGTqlX,55,Female,Australia,FALSE,73.9717192238285,Water,Air,Concrete,Wool,Carrot,Dog,Car,Ink,Star,Ball
R_3kHwWIpYCO9PxXc,55,Male,Belgium,TRUE,76.2669266511997,Horse,Chain,Book,House,Car,Garden,Screwdriver,Apple,Hose,Socks
R_3dJJMvgnKjPNICU,35,Female,Australia,TRUE,81.5296507662251,Pen,Cake,Fire,Soap,Lawn mower,Piano,Fork,Chicken,Camera,Bobbin
R_3Hn6Jx5lOi4RNsB,35,Male,Australia,FALSE,67.2581824163596,Life,Death,Up,Down,Text,Scenery,Open,Away,Exert,Sausage 
R_29aLtOlCen85OMl,35,NA,NA,NA,68.0107188366708,Tv,Floor,Car,Painting ,Grass,Sky,Shed,Wind,Road,Bath
R_pa59OUcI65Pmt6p,35,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,87.8845990812849,car,bacterium,universe,abstraction,sample,hatred,sleep,soldier,flake,kilogram
R_2TNMO66Ba7gIvie,65,Female,Italy,TRUE,80.2229674089523,idea,plant,metaphysics,control,journey,satisfaction,puzzle,celebration,island,climate
R_31L957Itvir2ZUv,35,Female,NA,TRUE,67.3601403832436,Excellent,Super,PRetty,Gross,Colourful,Smelly,Bright,Dark,Light,Heavy
R_30068Ul9NDePiFU,55,Female,Australia,FALSE,72.2553026818094,cat,floor,tree,car,broom,screw,stone,pencil,hat,toadstool
R_1MNkW83IMD7MiGG,65,NA,NA,NA,75.5074890241737,Water,Rock,Hair,Seaweed ,Newspaper ,Carpet ,Rabbit,Snail,Toothbrush ,Saw
R_3RsvNLIYPaT4ZPc,65,Female,Australia,FALSE,75.6055247215998,Cushion,Backpack,Flower,Window,Bus,Wheel,Fork,Door,Handle,Key
R_2OPeNZBMpe1AHol,65,Female,Australia,TRUE,87.0177835835854,Bat,Halitosis,Serendipity,Amoeba,Ulcer,Delight,Sock,Conflagration,Rhythm,Rissole
R_3ixpmnjSTwxd8Oj,35,Male,Australia,FALSE,78.7476873025298,Tree,Bin,Shoe,Dog,Knife,Bell,Jumper,Ring,Shed,Mountain
R_3JDHB2cpk6IrjlN,55,NA,NA,NA,79.1089204627843,Window,Mountain,Worm,Helicopter,Flour,Horse,Orange,Bed,Tower,Clock
R_WB8DzuOEYudaohz,65,Female,Australia,FALSE,87.6572424545884,Helicopter,Amoeba,Address,Tree,Wall,Octopus,Cotton,America,Gluten,Railing
R_3wwMNpZ3lZgvx2V,35,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,67.4182098891054,water,air,rock,electricity,soul,blood,tears,humus,flower,earthworm
R_2qqSUmaMc1ICNDp,35,Female,Australia,FALSE,80.3777897996562,Moon,Bread,Ice,Garden,Teacher,Badminton,Shorts,House,Television,Bird
R_2uIJNuoTc25tUkJ,65,NA,NA,NA,79.5261291787028,sky,soil,saucepan,dog,light,bulb,computer,bottle,fish,chair
R_1IzrIzzc5GGkgO0,35,Female,Australia,FALSE,77.3000674943129,Rug,Dog,Tree,Knitting,Bag,Hunt,Solder,Make,Dish,Shed
R_3KN7mnCjQl89tBk,65,NA,NA,NA,78.8623412450155,shed,road,paper,farm,binoculars,towel,pot,shovel,scarf,bowl
R_1Hqs0RYgeh9oI9k,55,Female,Australia,FALSE,83.4272887557745,Toe,Driving,Study,Home,Sneeze,Cardboard,Die,Manicure,Observe,Mirror 
R_2xYwC6xqdE42m4N,65,NA,NA,NA,83.0209772146884,Aeroplane ,Snail,Lamppost ,Eraser,Doll,Coin,Cigar,Chair,Window ,Lollipop 
R_2aktv5MAyFoYVmZ,35,Male,Australia,FALSE,89.6232779775303,Giraffe,Turnip,Carburettor,Cloud,Kneecap,Hole,Star,Toboggan,Bannister,Earmuff
R_SDjNdhFVvaZSyQx,35,Female,Australia,FALSE,74.4811986883481,Ice,Fire,Oil,Eggs,Rock,Paper,Bed,Tyre,Dog,Octopus
R_0D0gnnQ6tVxUiI1,35,Male,Australia,FALSE,73.2769833434196,bike,cat ,hammer,hair,tree,bridge,car,umbrella,roller skates,fence
R_1LaWSB1TTCFQpLH,55,NA,NA,NA,86.0209833837525,boat,flagon,test tube,dream catcher,dirt,fancy dress costume,toothpick,umbrella,blood,steel
R_1LNcFGnvV1nW2ua,55,Male,Austria,FALSE,79.3471243199227,Riding,Sleeping,Sexting,Working,Volunteering,Orienteering,Cooking,Smashing,Enveloping,Conversing
R_3hF52dAbw6TOib4,35,Male,Australia,TRUE,82.7767265162298,Lake,Shoes,Burp,Cash,Fingernail,Paper,Flower,Car,Guitar,Badge
R_1imKUMQQK4e7Mp7,35,Male,Viet Nam,TRUE,75.3661241559755,bomb,tennis,sock,fire,hat,ice,falls,tree,ocean,space
R_2rZyoXRRr8lkbMR,55,Female,Zimbabwe,FALSE,79.1717055120638,Universe,Pebble,Vacuum ,Mud,Knife,String,Tree,Slime,Animal,Stone
R_1zzX0GilujxqzJf,55,Female,Australia,FALSE,77.3269929701374,Pin,Butterfly,Concrete,Pain,Wall,Hair,Gong,Bandaid,Mustard,Plant
R_33fZcaf6eDyq351,26,Male,Australia,FALSE,73.5642472548144,window,water,cement,tree,cloud,lava,iceberg,penguin,flamingo,rhinocerous 
R_3qqWerOEqcuuCDo,35,Female,Malaysia,TRUE,74.4952043252332,House,Hat,Tree,Moon,Father,Screwdriver,Shovel,Crime,Fingernail,Chalk
R_Ry8svEbjOQQv9a9,70,NA,NA,NA,73.7667549933706,Bicyle,Egg,Ship,Coat,Hand,Fan,Sky,Mirror,Tree,Fish
R_2bUAPF6VAiV5B47,65,Female,Australia,FALSE,72.9943199881485,foot ,bowl, garden ,bicycle ,dinosaur,basket,car,elephant,nomad,gas
R_1gjxo7dKy7jY4xb,7,NA,NA,NA,78.9248008103598,lamp,penguin,book,tv,helmet,backpack,glasses,money,flower,clock
R_3OkW1hTmECPxJUj,35,NA,NA,NA,79.1586865271841,Apple,Bakery,Cartoon,Door,electricity,Fire,Glue,hatred,Igloo,juxtaposition 
R_29bNkidsTJjxvGO,65,Female,Australia,TRUE,83.4637309114138,Apple,Surfboard,Idea,Cranium,Chair,Agression,Mountain,Plasma,Pentagram,Alphabet
R_294CeTf24svgPq1,55,Female,Australia,FALSE,85.0480448493857,Giraffe,Honey,Country,Diet,Pyjama,Book,Ocean,Pipe,Earwax,Stethoscope
R_0IzVEuTbFx32BJD,7,Female,Australia,FALSE,62.3155359001387,Furniture ,People,Places,Things,Animals ,Plants,Clothing ,Houses,Pets,Food
R_2zeX34GK0N46AYX,35,Female,Australia,FALSE,80.6797034683682,Clock,Rabbit,Envelope,Love,Brick,Skyscraper,Elevatpr,Potato ,Elephant,Refrigerator 
R_2zGaqaw2OGnkWn3,55,Male,Australia,FALSE,80.2519715568494,Bicycle ,Hook,Post,Shoe,Granite,Kangaroo ,Concrete,Chipboard ,Sky,Oxygen 
R_3DjfITKRn9lFUgW,26,Male,NA,TRUE,82.2531858237372,meat,wasteland,business,pound,democracy,design,dog,tenacity,whirlwind,technophobia
R_0vs4vkKobyjQUed,55,Female,Australia,FALSE,83.8924367246883,tent,raisins,shoes,flowers,light bulb,mountain,fingernail,dirt,paint,bra
R_0wWIJV4WSJnSgTL,35,Female,Australia,FALSE,84.4476112009337,Ineffable,Self-defication,Bird,Chimney,Statue ,Timber,Foot,Button,Water ,Tea
R_2b1aK2caPHlu7Xd,70,Female,Australia,TRUE,73.1264241394542,Black,Water,Sky,Horse,Car,Stocking,Cake,Intellect,Hair,Rock
R_C1TJs2foxikQNNv,35,Male,United States of America,FALSE,81.4191134025653,Orange,Land,Cloud,Mind,Differentiation,Hose,Cow,Dust mite,Sand,Cat
R_1mVoxk9LOy0SBAF,55,NA,NA,NA,68.5335340333127,nadir,zenith,middle,outside,inside,"top,",bottom,ocean,sky,middle earth
R_VWRrq56DrbHoAgx,35,Male,Australia,FALSE,82.9578939647902,ice,possum,cliff,wheel,thorn,brick,liver,sock,window,hearing aid
R_2P5UyRMCFpB1CZi,65,NA,NA,NA,83.0205926937716,Money,Flower,Tablecloth,Overcoat,Washing line,Flowerpot,Car,Cloud,Road,River
R_3qmn1t2g1VW1mS6,65,Male,Australia,FALSE,72.2423114237331,Male,Female, Mansion,Shack,Seaside,Mountains ,Desert,Island,Ocean,Land
R_3hcLpoF30rJ7LiN,70,Female,Australia,TRUE,73.0797625767688,glass,jug,table,computer,fireplace,car,bicycle,rake,garden,hose
R_2PdHDpXyVjngDsE,35,NA,NA,NA,79.5385614924487,Drone,Frog,Brick,Water,Job,Fire,Sport,Sneeze,Emoji,Comb
R_u2Gwn4wMvd6UbHb,65,Male,Australia,FALSE,85.45361245938,Thunder,Coral,iPhone ,Imagination,Sadness,Glue,Pervasiveness,Relativity ,Water,Smoothness
R_Z8EOCJkwQk9XCU1,65,Female,Netherlands,TRUE,84.3578249260429,Stick,Carburettor,Shower rose,Tooth,Spirit level,Screwdriver,Toenail,Statue,Star,Aniseed
R_3PA0wBJrGlXC7hN,55,Male,Australia,FALSE,79.5361537708058,Tree,Plane,Mushroom ,Shoelace,Space station ,Shell,Taco,Tie,Cloud,Biscuit
R_1o5xNBYKYxN04X1,65,NA,NA,NA,70.7582497170993,Shoe,Bag,Chair,Park,Window,Car,Ball,Park,Hair,Song
R_vrBXMfppr4OC8eJ,55,Female,Germany,TRUE,78.0824117362499,Blanket,Bush,Car,Bird,Electricity,Finger,Earring,Golf,Child,Clouds
R_2rYF7mTIb3ZbZ3N,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,79.1772033841837,Chair,Atmosphere ,Tree,Milk,Granite,Vomit,Purple,Esoteric ,Prison,Rabid
R_3kbQVpYcWSiMw7J,13,NA,NA,NA,83.9109805723031,Scissors ,Tv show,Brain teaser ,Door handle,Baby,Cat,Field,Coffee,Me,Minecraft
R_3Hh9GB2s4kb2yry,55,Male,Australia,FALSE,82.8888926477659,Sail,Robot,Box,House,Jumper,Wheelbarrow,Racquet ,People ,God,Water
R_2V9gqFZvbrJWpTN,26,Male,Australia,TRUE,82.6685945459065,fish,car,hammer,couch,boulder,powerline,happiness,deceit,village,finger
R_2rZcDsOYZgDx30Q,55,Male,Myanmar,TRUE,79.2665320448577,box,fish,fly,car,mountain,amoeba,lava,reindeer,uranium,sun
R_3L8anqKdP5n2P6A,35,Male,New Zealand,FALSE,74.0131658812364,Horse,House ,Brick,Train,Pen,Fridge,Beer,Footprints ,Shirt,Seat
R_3ekq00a9CL9gO3C,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,82.9234813739147,Mountain,Jelly,Teapot,Fish,Silence,Nappy,Hope,Book,Jumper,Sand
R_x5vSxcKbZgyUf4d,55,Female,Australia,FALSE,78.1677966671331,Pen,Sail,Pebble,Toothbus,Phone,Chicken,Window,Hand,Lamp,Car
R_ClDmHE05XcHhF3r,55,NA,NA,NA,81.3219767773435,Car,Hedgehog,Skirt,Rock,Moon,Coal,Lipstick,Restaurant,Tissue,Binder 
R_241cyjeC1O9hgA9,35,Female,Poland,TRUE,79.6918015749682,Bomb,Plate,Tree,Country,Fan,Book,Olive,Car,Space,Nail
R_3I3coYRwDXdkEhj,70,Male,Germany,TRUE,69.9287160610159,Water,Sand,Air,Cornflakes,Bricks,Grease,Steel,Trees,Salt,Wasps
R_1QsUf5nlLtsgBoo,35,Male,Australia,FALSE,66.4942065165156,House,Tree,Country,Shed,Forest, Table,Chair,record,White house,Mountain
R_1OOa01UeNDqeMVS,35,Female,Australia,FALSE,73.5695179374445,Plants,Side,One,Case,Stalk,Hear,Theory,Art,Find,Tempo
R_1gC36uoluNhBfn0,65,Female,Australia,FALSE,81.0838251596405,Apple,Brick,Cloud,Book,Jumper,Sheep,Rock,Paper,Lava,Bee
R_24OD2qjOWgqPMVJ,35,Male,Australia,TRUE,83.223714732698,Shoe,Aeroplane,Sun,Tulip,Boulder,Computer,Plank,Bottle,Coffee,Glue
R_2YVcsTb18eYEmyJ,70,Female,Ireland,FALSE,85.6616488344679,Cat,Typewriter ,Chair ,Sewing machine ,Motorcycle ,Doona,Fork,Salt,Hammer ,Teapot 
R_3fBn864C5465DpS,35,Female,Australia,FALSE,74.5155748512064,Turtle,Car,Fork,Muffin,Bicycle pump,Paint,Bucket ,Grass,Doctor,Smile
R_TiRdsEcGLGnhpLP,18,NA,NA,NA,80.0818394514776,Progress,Laziness ,Fruit,Earthquakes ,Space ,Fire ,Vegetables,Shapes ,People,Birds
R_3fH4CLYMLl0uj8x,65,Male,Australia,FALSE,81.1303621424096,fat,telephone,elbow,banana,log,wallet,bottle,desert,skyscraper,printer
R_3EZ55q5UZ0nold2,55,Female,Australia,FALSE,78.2265083066055,dog,ocean,mat,fork,car,dress,watch,soccer ball,a thought,a moment
R_24u5EdK9seRgVUm,35,Male,South Africa,TRUE,87.4588219249355,Net,Carjack,Tree,Scoop,Fly,Bible,Hat,Dog,Felt,String
R_1NCZQfmVo2Wr5zx,55,NA,NA,NA,87.1918949010294,Shoe,Evanescence,Rigidity ,Water ,Quark ,Space ,Reverberation ,Injustice ,Epiphany ,Thing 
R_phEQqETlY0uxTK9,55,Female,New Zealand,FALSE,82.8546884128757,horse,wheelbarrow,teaspoon,bed,petticoat,yacht,tent,life buoy,cloud,staligmite
R_2ayNcMUIuKnVTB1,70,Female,Egypt,FALSE,92.0125993489776,jellyfish,butter,bassoon,carbuncle,ocelot,cancer,razorblade,velvet,cheese,acid
R_poCrX4gWRYkZrMZ,55,Male,Australia,FALSE,77.5454772192807,blow,suck,microbe,elephant,universe,atom,smell,sight,computer,brick
R_6eRgF1oJQhcxSPn,65,Male,Australia,FALSE,82.5562598139402,Horse,Grub,Twig,Book,Car,Cloud,Flower,Pain,Itch,Eye
R_3FV9LcQIpnxCEGu,55,Female,Australia,FALSE,78.6411056516781,Lounge ,Exam,Escalator,Car,Medicine ,School ,Bus,Hospital ,Tea,Fruit 
R_3fAzmAligtj4czF,13,Male,Australia,TRUE,88.8890592824845,word,fences,ships,potatoes,beakers,chess,cards,accordian,rocket,statue
R_vvrs4z5TjwFGVB7,70,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,72.9918128677777,surprise,dull,dog,house,accident,street,table,school,sargent,coffin
R_VJVkYpXsI3qqvHb,55,Male,Australia,FALSE,78.6590050373759,bank,letter,wing,car,light,book,snake,fork,sheet,door
R_23fWPIxRBOhe8wP,26,NA,NA,NA,76.7688937840008,Dishwasher,Piano,Bus stop,Television,Bed,Window blinds,Automobile,Lamp,Computer,Clothing
R_9ZbGntb4DpXq9rP,55,Female,Australia,FALSE,71.0695946500415,Duck,Foot,Pencil,Water,Snow,Jelly,Tiger,Lolly,Sticker,Fence
R_9vFyvPbg8gu3jKF,70,NA,NA,NA,73.0696501476424,shoe,star,garden,cup,foot,car,horse,milk,soil,clot
R_2t0eYcwJJNuwmoE,55,Male,Australia,FALSE,77.9694688462076,Apple,Donkey,Car,Mountain,Scissors,Spinach,Bird,Door,Rooster,Opium
R_DuENDxqgcentKRb,70,NA,NA,NA,69.4962800968261,Water,Soil,Air,Cloud,River,House,Banana,Stick,Stone,Clifftop
R_2pKJOgLZT9JBnzO,18,Female,Austria,TRUE,77.2693924428452,hat,bridge,skin,plane,dog,sign,disease,woman,shop,coffee
R_yCP6HwCNVawZvlT,55,Female,Australia,FALSE,72.601215328489,good,silly,humour,blue,car,tree,wind,moon,carpet,oxymoron
R_30ldeb2wgnE6oHX,70,NA,NA,NA,74.1600863280751,tree,ocean ,person,car,road ,skate,trolley,jungle,congregation,stadium
R_DJij9jy3CswPSM1,65,Female,Australia,FALSE,87.5638126129551,octopus,analysis,creativity,green space,keyboard,olivette,newspaper,electric fan,neighbourhood,ice
R_2S7BrLnsmHDpB40,35,Male,Australia,FALSE,82.3121149270307,Pair,Love,Apple,Stone,Ocean,Travel,Hypocrite,Weather ,Sleep ,Animal 
R_ZdY9buW2sv65bwt,65,NA,NA,NA,74.0142431287538,Fish,Brick,Tv,Car,Shirt,Newspapef,Road,Air,Shoe,Market
R_1dA20mu152EcCu9,35,Male,India,TRUE,71.7177745132219,Bird,Water,Car,Brick,Glass,Grass,Party,Dog,Paper,Lounge 
R_1obWUkB7XstYaQt,55,Male,Australia,FALSE,77.0253164959805,house,sparrow,surf board,tree,moon,submarine,kite,footpath,river,jungle
R_1gec5RQyhYYRv28,35,Male,Uruguay,TRUE,74.0849310975699,Care,Fly,Sit,Feel,High,Esteemed,Astounding ,Forrowed,Exact,Amazing 
R_ROWPmpkug8VaB6p,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,81.607153958508,Bread,Sky,Brother,Racket,Leather,Shrimp,Table,Rock,Leg,Inch
R_2pWs4YyqoPmhOCy,35,Female,Australia,TRUE,52.5315765114058,Pretty,Ugly,Strange,Unique,Different,Cute,Odd,Exotic,Deformed,Crazy
R_2BnvSjm7npVT9Nw,70,NA,NA,NA,84.8880513792946,photosynthesis,bridge,cat,dust,atmosphere,black hole,penicillin,ghost,veneer,gratitude
R_3PNXurNGR1QudPb,55,Female,Australia,TRUE,82.5012403939452,Shoe,Ticket,Fridge,Moon,Book,Hospital,Ice-cream,Turtle,Birthday,Hope
R_1llqt3wl3cANFOb,65,Female,Australia,TRUE,90.6749213147642,antidisestablishmentarianism,fun,kettle,abstraction,collegiality,fear,kangaroo,goop,hair,beach
R_25YCej1d970DwQ7,55,Female,Australia,FALSE,84.9602312115686,Biscuit,Tree,Car,Toenail,Cloud,Octopus,Ramp,Mucus,Bucket,Moon
R_1mkfbEdamrtcnpM,35,NA,NA,NA,77.0083931052969,plate ,aircraft,pole,hat,water,bag,cloud,cat,envelope,sink
R_3HSoiJZYdxIN4f8,35,Female,Australia,FALSE,69.8868188829649,up,air,fire,grease,hat,building,electricity,woman,enthusiastic,pharmacy
R_2aqTJ46BJ279uHZ,70,Female,Australia,FALSE,61.2536236643791,White,Black,Meat,Vegetables,Up,Down,Vinegar,Sugar,Hat,Shoe
R_25Fuw7con6fo5eU,55,NA,NA,NA,85.4725193808831,horse,nebula,hotplate,moss,burger,fence,banana,spittoon,cog,wax
R_8vm3rb1MWlQxPah,18,Male,New Zealand,TRUE,82.6244610960462,Love,House,Kite,Country,Motorway,Logic,Clothing,Institution,Apple,Mathematics
R_cGdhOZl7T8qMdjP,55,Male,Australia,FALSE,73.913295283204,Orange,Cat,Rock,paper,canoe,forrest,dog,glue,gun,screwdriver
R_2aDXPg2Qm34od1x,26,Male,Australia,FALSE,84.9121455324902,Sailboat,Candy,Pimple,Lawnmower,Hippopotamus,Salad,Graveyard,Climate,Towel,Scary
R_OpyrFvcZ7h15VXH,26,NA,NA,NA,87.497565895319,house,Integer,Tyre,Needle,Pebble,Acorn,Cell,Crown,Whistle,Barrel
R_2WxwpAH5WiQIRK6,55,Female,Australia,FALSE,76.6782671922729,chair,fire,globe,pot,tree,knob,hat,escarpment,telephone,rock
R_1GVXIYvlr6M8ikl,18,Female,NA,FALSE,85.3902297670997,Brocoli,Doona,Cat,Hair brush,Fork,Book,Jacket,Car,Toy,Tennis ball
R_3qimVGK2EZXNUch,70,NA,NA,NA,80.8656698536305,Dog,Microbe,insect,Book,Music,Brush,Song,Hair,Emotion ,Feeling 
R_XuYhl03ic9G95xn,55,Female,Australia,FALSE,77.5425987406855,Book,Car,Shop,Tree,Sand,Cloud,Dam,Hat,Paper,Rabbit
R_XGNz4TYe8rWZJq9,35,Female,Australia,FALSE,74.0427436927954,Tree,House,Bird,Lizard,Book,Computer,Fridge,Picnic,Beach,Forest
R_eIHK7LHnyOR83iF,65,Female,Australia,FALSE,78.0987412447021,Hair,Car,Fish,Trumpet,Tree,Book,Street,Water,Mind,Foot
R_3R1Rxp0No2pslZo,35,Male,Australia,FALSE,78.4794002771378,loop,unindentifiable,responsible,platten,common,bubble,health,local,runner,open
R_b89zBosRnJJA9Vv,35,Female,Australia,FALSE,70.3596862299102,table,city,dog,tree,star,river,house,soil,flora,fauna
R_sAWanJ0mhUMIAox,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,60.3997160281454,Flat,Round,Square,Triangular,Cubic,Oval,Elliptical ,Polyagonal,Circular,Lineal
R_3maWC85osTTGCLh,55,NA,NA,NA,68.4610493481159,Cat,Fish,House,River,Mountain,Tree,Rocket jet,Caterpillar,Dress,Fire
R_3Ja5rYbNskNFJ9S,65,Male,Australia,FALSE,70.2398581873803,screen,log,brick,pipe,cantainer,lamp,paint,glue,sign,boat
R_qLAdWXpjB8nsR9f,55,NA,NA,NA,72.1759624424435,paper,gas,liquid,electricity,soil,bird,flower,star,atom,lazer
R_2bUCuuPnVRkNjM3,35,NA,NA,NA,75.225348344871,Ball,Water,Fire,Powder,Neon,Ghost,Words,Emotion,Incision ,Gold
R_3lY4lhqDnDkzWFe,65,Female,Australia,FALSE,74.3919834494591,House,Car,Pencil,Frog,Tree,Shell,Hammer,Mirror,Telephone,Monument
R_yXhTwc0FF3bJ6aR,35,Female,Australia,FALSE,81.017711066774,Salt,Mountain,Drain,Gears,Capsicum,Bridge,Heart,Worm,Planet,Pencil
R_cPkworxHJyHShUd,18,NA,NA,NA,90.5617411824919,Banana,Discombobulation,Mullet,Aether,Disappointment,Cliff,Blade,Storyline,Saline,Galaxy
R_2c8FHmrcm4CrLOB,70,Male,Zimbabwe,FALSE,56.9229580107189,eye,brain,nose,ear,chin,foot ,toe,finger,bicycle,pram
R_XB572h3vmwS4Xhn,55,Female,Australia,FALSE,77.4283216689669,tough,soft,slipper,hat,quill,tea,sky,earth,nail,wood
R_1ruCc8dJ11H99h1,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,83.6718836533172,shoe,painting,door stop,crdit card,hankerchief,computer,surgery,haircut,car ,pole
R_2DZfDNLKUb2EMrL,35,Male,Australia,FALSE,78.8647710212639,Cat,Football,Work,Baby,Waterfall,Book,Spa,Holiday ,Trophy,Brain
R_1IhK8t36jremZNY,35,Male,Australia,FALSE,74.5184337099393,Tree,Knife,Ruler,Fish,Moon,Wind,Dinosaur,Car,Virus,Lighter
R_1OoZtGldJ7hfujR,55,Male,Australia,FALSE,73.6045132080714,flower,box,car,hammer,pen,shoe,torch,fishing rod,toothbrush,ruler
R_1QmhK5aAKw35viB,70,NA,NA,NA,86.7133217242857,drain,arrow,pencil,paragraph,retriever,artist,automobile,crane,enthusiasm,print
R_cC8jwP6uMQS0zRv,70,Female,Australia,FALSE,76.672944107226,water,aeroplane,jelly,dog,park,money,bridge,mushrooms,cinema,teeth
R_V1GosPDbZrBqTvz,35,Female,Australia,FALSE,82.0244508041512,cap,chair,park,building,landmine,shoe,tripod,computer,fish,gravel
R_2aXvFLKJIA9kk0x,70,Male,Canada,TRUE,86.9695084978871,Cat,Onion,Hammer,Diamond,River,Bar,Pigpen,Poem,Ullet,Ship
R_1FLH02CYGzEyUxU,70,NA,NA,NA,70.328122874101,foot,bag,smile,ball,tree,dog,sea,wound,hat,rod
R_xGaWlTlpr6tfZn3,35,Male,Australia,FALSE,81.2952870591765,Rocks,Music,Basketball,Sex,Coffee,Cars,Absailing,Kites,Breakfast,Traveling 
R_2dElPmx01Muj5VY,70,Female,Australia,TRUE,76.4933609181926,rest,drain,grand,sense,gross,kindle,face,opposite,gifting,singleton
R_10wQWTNqXQg1MqV,35,Female,Australia,FALSE,72.6939231512092,Tree,Slug,Chocolate,Almonds,Lollipops,Ash,Chicken,Glass,Apricot,Ostrich
R_A565SIzOd20bKNz,65,NA,NA,NA,90.5033612912077,Dog,Fork,Dictionary,Shale,Acrobat,Hydrangea ,Lollipop,Cloud,Plastic,Kindness
R_D8lIMpDG9wtibE5,35,NA,NA,NA,78.034644502969,Brick,Plane,Goat,Apple,Golf club,Kite,Mountain,Vehicle,Nurse,Paperclip
R_sA6QRT5VJ14J0AN,70,NA,NA,NA,75.035849355516,Cupboard,Pillow,Air,Feather,Cat,Star,Rain,Carrot,Footpath,Mercury
R_1dBa5PovPdpJClw,35,Male,Australia,TRUE,61.6572229635148,house,castle,building,tent,structure,cabin,hotel,shed,caravan,motel
R_a4P8Glna701x5mN,35,Male,Australia,TRUE,76.1225560236545,Tree,Water,Mouse,Name,Island,Internet,Castle,Ski,Lightening,Filter
R_ZfMiBqs9zuTrzYR,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,76.882178229945,tree,computer,purple,ball,knife,hat,gas,love,bakelite,moon
R_242xZG5APDkN2xg,55,Female,Australia,FALSE,84.4994152186527,whale,hand,cinema,bonnet,football,train,comet,virus,pavlova,ice
R_1d5kIukn1gpGcpd,65,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,75.8269623631523,Cheese,Paint,Grass,Chair,Umbrella ,Photo ,Scissors,Socks,Computer,Peg
R_1dEllSkHIdnMATK,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,75.783417054585,Plate,Sun,Club,Plane,Newspaper ,Hair,Girl,Dog,Pen,Car
R_p0jT48OJamqnWhP,26,Female,Australia,FALSE,87.8554471191906,Muffin,Waterfall,Bus,Child ,Beaker,Atlas,Paint,Straw,Ball,Heaven
R_3kNDYWYKmGXC0Lp,35,Male,Australia,FALSE,72.6704979226703,Cat,Tree,Bucket,Knife,Hair,Cheese,Stairs,Gate,Ice,Ear
R_29s3ZIyh2HQsRK9,70,Female,Germany,FALSE,76.391046884514,rock,dog,tree,atmosphere,light,jealousy,pain,earthquake,magnetism,lifeform
R_1MLhXVskryNzj4R,65,Male,Australia,FALSE,84.1350424679972,cow,belief,Stool,Fang,tree,lipid,triangle,pear,ice,standard
R_2dMW19v6HMTYwF9,26,NA,NA,NA,77.874308966455,Spatula,Kite,Pencil,Thermometer,Clay,Pillow,Pyramid,Leaf,Photo,Basket
R_Ub9j8Gk2Cc2ud45,26,NA,NA,NA,68.4588367385524,ground,ceiling,grass,dirt,tree,pole,stars,salt,water,wood
R_1KiGkFm9YmZZHiU,35,Male,Australia,FALSE,75.9721479600384,house,lamb,sunshine,pot,green,rocket,nurse,paper,boat,hair
R_zZjMniqEWeAiM4V,35,Female,Australia,TRUE,71.5184483677149,Tree,Bird,Fish,Basket,Teardrop,Nose,Can,Laptop,Bone,Slinky
R_068FPpvGJ5L5seB,55,Male,Australia,FALSE,75.1840133042563,Work,Fruit,Truck,Pet,Water,Newspaper,Table,Knife,Shoe,Idea
R_2OOU8xIrrweZMJr,55,NA,NA,NA,90.2266063968584,Cat ,Beetroot,Algorithm,Tablecloth,Peninsula ,Husband,Bottle,Synopsis,Sculpture,String 
R_WcAlrCYW5VnPRHH,35,Female,Australia,TRUE,86.5771041296068,dog,mountain,paperclip,motor,textbook,jumping rope,insect,ball,umbrella,planet
R_cOWZVOBpSHenZYt,65,Female,Australia,FALSE,76.5555238085134,Cat,Snail,Nail,Toothbrush,Gate,Shoe,Stone,Book,Food,Elastic
R_3e32KP5Rp2skynm,55,Male,"Iran, Islamic Republic of...",TRUE,80.8172839560679,Heaven,Disco,Children,Chemistry,Fame,Pants,Bicycle,Teeth,Book,Fashion
